availability,performance,quality,speed,downtime_minutes,shutdown_minutes,machine_issue,trend,current_oee,future_oee,income,loss
85.5,96.44,100.0,12,4,18,0,0,82.46,83.7,5022,978
70.55,90.1,93.43,15,12,21,0,0,59.39,59.0,3539,2461
89.89,100.0,97.44,14,0,15,0,-1,87.59,82.96,4977,1023
78.77,69.45,85.54,17,12,13,0,0,46.8,49.2,2952,3048
82.21,36.19,97.84,7,9,13,0,1,29.11,32.0,1920,4080
84.69,69.23,82.47,17,3,19,0,0,48.35,48.39,2903,3097
75.59,100.0,96.69,14,16,11,0,-1,73.09,67.8,4067,1933
70.63,53.89,77.72,18,10,27,0,0,29.58,29.47,1768,4232
78.75,88.75,80.07,15,11,3,1,-1,55.96,50.37,3021,2979
66.82,99.06,96.15,13,17,24,0,0,63.65,62.68,3760,2240
93.84,100.0,98.29,13,2,4,0,1,92.23,94.11,5646,354
63.18,43.89,66.98,18,18,8,1,0,18.57,18.39,1103,4897
66.66,79.32,96.56,10,16,26,0,0,51.05,51.57,3093,2907
77.58,85.65,87.29,16,14,13,0,1,58.01,59.58,3574,2426
96.04,94.51,97.28,11,1,3,0,0,88.29,87.73,5264,736
79.47,94.59,98.99,14,14,11,0,0,74.41,77.1,4626,1374
66.16,37.08,98.37,7,19,21,0,0,24.13,26.16,1569,4431
83.54,96.37,97.59,12,8,13,0,0,78.57,76.97,4618,1382
73.62,98.36,96.04,12,9,24,0,0,69.54,69.22,4153,1847
75.78,33.74,100.0,7,17,8,0,0,25.57,23.84,1430,4570
82.77,72.12,96.83,9,9,11,0,0,57.8,58.07,3483,2517
89.44,97.36,97.56,13,0,14,0,0,84.96,85.23,5113,887
79.68,98.27,97.29,12,9,20,0,1,76.17,78.84,4730,1270
71.49,51.72,97.57,8,11,23,0,1,36.07,39.44,2366,3634
84.1,57.25,77.02,18,12,7,0,1,37.08,39.62,2377,3623
96.21,90.67,95.44,15,3,4,0,0,83.26,83.02,4981,1019
82.94,54.89,77.13,18,4,20,0,-1,35.12,31.74,1904,4096
78.66,91.71,98.72,11,11,14,0,1,71.22,74.37,4462,1538
70.22,84.31,98.25,10,16,18,0,-1,58.16,56.81,3408,2592
80.86,58.88,100.0,8,10,11,0,-1,47.61,43.89,2633,3367
61.99,82.83,89.16,16,20,25,0,-1,45.78,42.04,2522,3478
67.37,100.0,99.52,13,16,23,0,0,67.05,66.57,3994,2006
67.67,54.13,96.4,8,10,29,0,0,35.31,36.12,2166,3834
80.07,73.8,83.73,17,9,13,0,0,49.48,49.88,2992,3008
97.92,100.0,96.48,13,0,5,0,1,94.47,100.0,6000,0
62.74,96.12,99.0,11,20,23,0,-1,59.71,55.18,3311,2689
79.79,100.0,95.09,13,3,25,0,-1,75.87,75.07,4504,1496
64.36,85.69,92.71,11,9,19,1,0,51.13,53.47,3207,2793
64.67,93.07,91.36,15,17,27,0,1,54.99,62.53,3751,2249
90.33,50.45,76.61,18,1,11,0,-1,34.91,29.17,1750,4250
83.04,82.59,97.23,10,13,8,0,-1,66.68,60.63,3637,2363
82.29,71.8,97.14,9,8,16,0,0,57.4,58.25,3494,2506
85.71,71.24,80.81,17,1,19,0,-1,49.34,45.68,2740,3260
84.27,75.76,98.84,9,9,8,0,0,63.1,61.58,3694,2306
84.66,35.24,98.22,7,13,6,0,0,29.3,28.14,1688,4312
73.57,37.9,98.07,7,13,21,0,0,27.35,28.31,1698,4302
86.14,71.07,96.89,9,8,8,0,0,59.31,58.54,3512,2488
63.99,95.22,97.86,14,19,25,0,1,59.63,66.56,3993,2007
89.32,95.59,99.21,12,3,7,0,-1,84.71,81.5,4889,1111
87.83,55.86,78.8,18,10,7,0,1,38.66,39.84,2390,3610
62.22,91.33,96.4,11,19,26,0,-1,54.79,51.61,3096,2904
65.46,100.0,95.13,13,20,19,0,1,62.27,66.91,4014,1986
64.87,100.0,97.89,13,15,29,0,0,63.5,62.39,3743,2257
94.7,89.43,90.78,15,0,10,0,1,76.88,80.13,4807,1193
81.43,100.0,99.55,12,14,4,0,0,81.07,82.3,4938,1062
79.28,97.99,97.15,14,15,6,0,0,75.48,74.77,4486,1514
79.17,92.31,93.82,15,5,21,0,0,68.57,69.53,4171,1829
83.39,97.63,97.82,13,8,12,0,-1,79.64,77.66,4659,1341
82.68,87.82,89.24,16,2,20,0,1,64.8,69.3,4158,1842
95.73,98.31,98.0,12,2,6,0,1,92.24,97.86,5871,129
83.59,93.83,94.04,15,11,9,0,0,73.76,74.75,4484,1516
82.15,92.33,99.98,11,10,14,0,-1,75.83,71.47,4288,1712
83.82,37.03,97.42,7,4,19,0,0,30.24,31.74,1904,4096
68.66,73.35,83.69,16,5,19,1,1,42.15,48.15,2888,3112
67.93,100.0,98.16,13,13,24,0,0,66.68,67.47,4048,1952
80.72,32.43,100.0,7,9,17,0,0,26.18,27.97,1678,4322
80.4,51.4,77.5,18,15,7,0,-1,32.03,29.93,1796,4204
86.31,96.46,93.55,15,4,12,0,-1,77.88,72.67,4359,1641
89.24,54.62,97.36,8,3,12,0,0,47.45,46.01,2760,3240
83.74,76.57,89.22,10,6,3,1,0,57.21,58.04,3482,2518
85.35,85.17,86.53,16,9,5,0,0,62.9,60.83,3649,2351
74.27,72.35,99.14,9,12,17,0,0,53.27,52.0,3120,2880
73.18,99.48,98.62,13,11,24,0,0,71.79,71.11,4266,1734
67.58,84.26,96.5,10,13,28,0,0,54.95,53.6,3216,2784
86.59,85.64,88.28,16,8,10,0,-1,65.47,61.58,3694,2306
81.11,73.68,82.98,17,3,21,0,0,49.59,47.59,2855,3145
62.52,70.46,82.76,17,20,24,0,0,36.45,34.53,2071,3929
77.56,74.91,85.06,17,10,16,0,0,49.42,50.99,3059,2941
72.97,91.91,89.44,15,17,12,0,0,59.98,59.51,3570,2430
75.94,83.36,98.53,10,12,15,0,0,62.37,61.48,3689,2311
72.87,96.9,96.0,14,9,26,0,1,67.78,75.18,4510,1490
86.47,70.87,98.74,9,5,12,0,0,60.51,58.68,3520,2480
87.42,91.04,98.5,11,0,17,0,-1,78.39,73.15,4389,1611
74.61,98.49,98.22,14,20,5,0,0,72.17,72.16,4329,1671
88.96,69.31,83.24,17,3,12,0,0,51.32,51.08,3064,2936
71.11,81.89,88.24,16,20,13,0,1,51.39,56.4,3384,2616
80.39,100.0,99.23,13,6,20,0,0,79.77,78.37,4701,1299
78.68,33.09,99.32,7,19,7,0,0,25.86,26.6,1596,4404
68.45,74.98,98.29,9,19,19,0,0,50.44,50.34,3020,2980
84.22,92.25,93.39,15,2,19,0,0,72.56,71.14,4268,1732
67.01,80.08,89.06,16,13,30,0,0,47.79,47.55,2852,3148
78.94,35.55,95.7,7,10,19,0,0,26.86,27.24,1634,4366
82.92,86.25,97.54,10,5,18,0,1,69.75,74.26,4455,1545
75.82,69.41,82.9,17,2,30,0,-1,43.63,38.92,2335,3665
63.8,58.85,77.32,18,19,28,0,1,29.03,32.81,1968,4032
73.56,98.43,98.82,13,17,16,0,1,71.55,77.11,4626,1374
79.62,71.37,98.15,9,14,11,0,-1,55.77,50.01,3000,3000
83.88,83.55,100.0,10,5,15,0,0,70.09,68.95,4137,1863
89.67,55.13,79.89,18,6,10,0,1,39.49,41.26,2475,3525
96.19,53.98,99.14,8,0,6,0,-1,51.48,46.96,2817,3183
76.98,97.48,100.0,14,7,21,0,0,75.03,76.81,4608,1392
80.27,83.23,87.09,16,14,7,0,-1,58.18,51.27,3076,2924
62.55,93.58,92.72,14,16,20,1,0,54.27,52.73,3163,2837
64.74,53.02,96.37,8,19,26,0,1,33.08,36.97,2217,3783
81.97,73.75,96.92,9,7,14,0,-1,58.59,51.57,3093,2907
83.7,53.82,98.22,8,0,23,0,-1,44.24,41.77,2505,3495
68.59,71.58,83.0,17,13,27,0,1,40.75,43.43,2605,3395
80.48,94.48,89.51,14,12,2,1,0,68.06,67.86,4071,1929
72.31,100.0,97.32,13,8,28,0,0,70.37,69.98,4198,1802
71.46,44.91,67.49,18,17,3,1,0,21.66,22.48,1348,4652
67.3,54.24,76.4,18,19,20,0,1,27.89,34.4,2064,3936
90.47,53.3,78.03,18,0,14,0,0,37.62,37.77,2266,3734
92.76,95.92,98.82,14,1,9,0,-1,87.93,80.65,4838,1162
92.83,56.32,77.94,18,1,11,0,0,40.75,39.98,2398,3602
68.77,100.0,95.28,13,16,20,0,0,65.52,64.72,3882,2118
75.61,74.56,80.99,17,14,13,0,-1,45.66,40.91,2454,3546
79.38,58.34,98.08,8,4,27,0,0,45.42,45.9,2753,3247
65.83,96.23,98.44,11,18,24,0,0,62.36,61.41,3684,2316
86.07,53.27,99.43,8,5,11,0,1,45.59,48.71,2922,3078
76.07,100.0,99.0,12,4,29,0,-1,75.31,71.87,4312,1688
90.41,99.94,99.49,14,6,8,0,-1,89.89,88.46,5307,693
87.69,73.18,81.23,17,2,14,0,0,52.13,50.81,3048,2952
67.02,55.25,76.27,18,15,24,0,0,28.24,28.9,1734,4266
85.07,79.71,97.97,10,8,10,0,-1,66.44,63.4,3803,2197
69.85,98.66,98.26,14,10,25,0,0,67.71,68.32,4098,1902
78.42,99.14,100.0,14,8,18,0,0,77.75,78.42,4704,1296
82.99,91.26,96.5,11,19,1,0,0,73.09,73.14,4388,1612
84.1,72.0,100.0,9,4,16,0,0,60.55,60.78,3646,2354
81.13,87.76,87.0,11,0,7,1,1,61.94,67.32,4038,1962
74.26,80.73,87.68,16,11,22,0,-1,52.56,50.38,3022,2978
81.45,54.19,80.48,18,5,18,0,-1,35.53,29.34,1760,4240
70.51,95.98,99.13,14,14,21,0,1,67.08,70.07,4204,1796
92.94,51.0,77.26,18,4,4,0,-1,36.62,33.09,1985,4015
77.36,98.55,97.96,13,8,20,0,0,74.68,73.59,4415,1585
80.52,83.7,98.97,10,0,27,0,-1,66.71,65.1,3906,2094
83.12,94.46,100.0,11,4,18,0,0,78.52,78.66,4719,1281
83.38,34.65,100.0,7,8,11,0,-1,28.89,22.79,1367,4633
75.14,56.49,78.48,18,16,12,0,0,33.31,33.09,1985,4015
63.96,96.4,100.0,14,19,28,0,-1,61.66,60.18,3610,2390
78.96,96.18,97.0,12,20,4,0,1,73.66,78.78,4726,1274
75.05,91.93,91.24,15,10,16,0,1,62.94,66.94,4016,1984
80.46,100.0,99.58,14,20,5,0,0,80.13,82.33,4939,1061
80.17,94.73,89.91,15,15,5,0,1,68.28,72.14,4328,1672
86.58,100.0,99.41,13,0,21,0,0,86.07,88.03,5281,719
85.42,56.9,97.08,8,10,7,0,0,47.18,48.8,2928,3072
89.18,90.29,98.69,11,6,7,0,0,79.47,77.77,4666,1334
82.27,71.84,98.21,9,8,19,0,-1,58.04,52.86,3171,2829
75.95,53.06,96.22,8,20,6,0,-1,38.78,34.87,2092,3908
60.12,98.78,98.81,14,18,29,0,0,58.68,58.8,3528,2472
74.39,64.28,79.47,17,0,26,1,1,38.0,43.34,2600,3400
74.2,88.53,96.78,15,7,23,0,0,63.57,61.66,3699,2301
73.12,82.5,95.07,10,11,21,0,0,57.35,58.57,3514,2486
74.65,34.35,97.14,7,12,20,0,-1,24.9,23.6,1415,4585
81.93,99.05,96.15,12,16,2,0,0,78.03,77.6,4655,1345
64.76,93.69,99.85,11,17,30,0,0,60.59,61.21,3672,2328
63.75,90.51,94.58,15,17,27,0,0,54.58,55.69,3341,2659
87.43,57.89,97.76,8,1,14,0,0,49.48,49.94,2996,3004
78.9,85.55,86.55,16,16,7,0,1,58.42,59.47,3568,2432
80.98,55.28,77.98,18,5,22,0,0,34.91,33.97,2037,3963
87.42,71.23,83.3,17,7,7,0,1,51.87,55.73,3343,2657
95.42,99.81,98.73,14,5,1,0,-1,94.02,87.67,5260,740
74.47,93.22,100.0,11,17,8,0,1,69.42,72.76,4365,1635
78.59,83.43,98.0,10,2,28,0,1,64.26,69.35,4161,1839
88.45,92.93,91.83,15,9,1,0,-1,75.48,73.23,4393,1607
67.27,84.67,97.31,10,18,24,0,0,55.43,55.09,3305,2695
76.22,87.29,87.87,16,15,14,0,-1,58.46,56.12,3367,2633
68.84,30.0,87.16,7,10,25,1,-1,18.0,12.71,762,5238
83.63,81.93,97.78,10,15,3,0,0,66.99,67.47,4048,1952
86.04,96.93,97.16,14,2,15,0,0,81.02,81.77,4905,1095
83.89,80.2,99.63,10,3,17,0,1,67.03,70.95,4256,1744
81.28,82.49,87.81,16,15,9,0,-1,58.87,54.15,3248,2752
66.15,85.71,88.15,16,13,27,0,-1,49.98,46.84,2810,3190
71.5,57.12,78.58,18,14,24,0,0,32.09,30.98,1858,4142
78.56,60.61,78.06,17,6,18,1,-1,37.16,33.08,1985,4015
85.41,83.84,87.86,16,14,0,0,-1,62.91,61.67,3700,2300
73.74,99.03,96.77,13,19,8,0,-1,70.67,67.34,4040,1960
79.59,75.31,100.0,9,10,16,0,0,59.94,59.15,3548,2452
78.16,100.0,96.86,14,16,9,0,1,75.7,81.57,4893,1107
76.25,93.95,100.0,11,8,27,0,0,71.64,72.78,4366,1634
86.74,90.47,95.17,15,7,10,0,-1,74.68,71.07,4264,1736
77.76,98.66,92.09,15,16,9,0,-1,70.65,64.6,3875,2125
84.75,53.27,97.39,8,5,15,0,-1,43.97,42.56,2553,3447
72.87,92.07,93.44,15,15,15,0,0,62.69,61.91,3714,2286
79.56,65.35,92.19,9,5,2,1,0,47.93,47.26,2835,3165
90.11,96.31,99.48,13,9,3,0,0,86.33,85.63,5137,863
74.2,99.14,96.95,14,10,20,0,0,71.32,70.48,4228,1772
66.21,69.02,85.65,17,17,26,0,0,39.13,37.57,2254,3746
80.09,73.03,97.3,9,6,24,0,-1,56.91,53.53,3211,2789
88.03,81.06,98.85,10,6,9,0,1,70.54,75.03,4501,1499
74.33,99.68,97.43,12,16,15,0,0,72.19,72.37,4342,1658
70.96,57.51,99.61,8,9,29,0,0,40.65,39.47,2368,3632
81.17,84.82,88.74,16,6,18,0,0,61.1,60.25,3614,2386
88.26,73.15,84.96,17,4,10,0,0,54.85,55.99,3359,2641
77.47,71.84,97.91,9,6,24,0,0,54.49,55.03,3301,2699
74.03,98.07,99.1,13,5,27,0,0,71.95,71.76,4305,1695
67.96,70.72,95.07,9,19,21,0,1,45.69,48.55,2912,3088
69.68,90.78,92.18,15,15,20,0,0,58.31,57.27,3436,2564
69.18,79.34,87.46,16,13,24,0,0,48.0,46.88,2812,3188
86.43,52.69,78.67,18,8,7,0,-1,35.83,31.25,1874,4126
73.95,87.35,93.82,14,9,11,1,1,60.61,62.86,3771,2229
69.47,96.06,98.06,12,11,26,0,1,65.44,68.15,4088,1912
81.0,100.0,100.0,14,9,13,0,0,81.0,80.14,4808,1192
72.29,85.4,89.68,16,12,24,0,0,55.37,54.59,3275,2725
85.59,100.0,97.2,13,0,24,0,0,83.19,84.23,5053,947
79.16,98.1,99.27,13,1,30,0,1,77.09,80.88,4852,1148
87.91,71.24,83.88,17,4,14,0,1,52.53,58.06,3483,2517
91.01,33.49,97.5,7,6,6,0,0,29.71,29.35,1760,4240
83.37,69.75,81.84,17,8,9,0,0,47.59,47.36,2841,3159
93.09,97.93,99.13,12,0,10,0,0,90.37,90.89,5453,547
81.16,100.0,98.8,13,12,10,0,1,80.18,86.14,5168,832
76.32,55.65,78.56,18,6,25,0,0,33.36,32.92,1975,4025
70.48,86.74,98.01,10,19,16,0,-1,59.91,55.16,3309,2691
92.42,92.79,99.0,11,3,2,0,0,84.89,85.13,5107,893
87.98,81.35,99.01,10,5,10,0,0,70.87,70.93,4255,1745
63.49,56.47,79.71,18,15,30,0,0,28.58,29.35,1761,4239
68.15,55.09,79.74,18,18,15,0,-1,29.94,24.14,1448,4552
73.47,36.3,97.52,7,12,22,0,1,26.01,29.41,1764,4236
78.22,55.74,78.3,18,15,7,0,1,34.14,38.57,2314,3686
73.9,82.26,89.01,16,18,12,0,1,54.11,56.32,3379,2621
71.3,37.32,100.0,7,20,10,0,-1,26.61,24.66,1479,4521
65.26,96.23,100.0,12,14,29,0,1,62.8,64.9,3894,2106
76.23,99.4,96.99,14,4,28,0,-1,73.5,66.51,3990,2010
68.43,97.68,97.47,12,13,26,0,-1,65.16,61.23,3673,2327
77.79,68.83,98.61,9,18,9,0,0,52.8,52.37,3142,2858
85.95,83.3,86.62,16,6,17,0,0,62.02,62.15,3729,2271
81.47,57.0,96.57,8,14,7,0,1,44.85,48.33,2900,3100
82.73,92.62,91.41,15,8,17,0,0,70.04,69.93,4195,1805
74.58,93.82,95.91,15,9,22,0,-1,67.11,64.85,3890,2110
68.04,55.18,100.0,8,10,30,0,-1,37.55,32.65,1958,4042
90.42,99.75,99.44,14,6,5,0,0,89.69,91.0,5460,540
80.09,97.39,97.82,12,14,7,0,-1,76.3,73.17,4390,1610
78.72,96.79,99.66,12,6,21,0,0,75.94,76.25,4575,1425
87.61,52.87,76.64,18,8,8,0,1,35.5,40.86,2451,3549
92.52,36.81,100.0,7,4,3,0,0,34.06,34.66,2079,3921
78.44,70.33,84.91,17,13,13,0,0,46.85,46.67,2799,3201
68.3,98.56,95.19,13,15,25,0,-1,64.08,63.36,3801,2199
77.76,90.11,91.77,15,1,29,0,0,64.29,62.77,3766,2234
86.63,89.86,93.31,15,11,0,0,-1,72.64,67.76,4065,1935
64.82,36.76,97.18,7,16,27,0,1,23.16,29.06,1743,4257
77.09,89.49,91.14,15,15,9,0,0,62.87,61.1,3665,2335
75.99,83.02,86.96,16,10,20,0,-1,54.86,52.51,3150,2850
81.3,54.35,98.45,8,18,2,0,0,43.5,43.46,2607,3393
85.08,92.06,93.87,15,3,17,0,0,73.53,72.38,4342,1658
66.82,71.77,99.21,9,16,27,0,0,47.58,46.31,2778,3222
63.24,55.99,99.55,8,18,29,0,0,35.25,34.63,2077,3923
67.04,100.0,97.9,14,19,20,0,0,65.63,67.84,4070,1930
81.23,83.85,96.3,10,2,24,0,1,65.59,69.84,4190,1810
74.98,92.5,97.45,11,14,14,0,-1,67.59,62.1,3726,2274
80.03,54.9,77.55,18,4,20,0,0,34.07,33.42,2005,3995
93.81,100.0,99.45,12,2,5,0,0,93.3,92.86,5571,429
76.14,70.72,82.74,17,18,10,0,1,44.55,47.56,2853,3147
65.74,55.84,78.23,18,13,28,0,0,28.72,29.8,1788,4212
73.59,38.77,100.0,7,12,18,0,-1,28.54,25.4,1523,4477
88.3,87.57,87.86,16,12,0,0,-1,67.93,64.31,3858,2142
86.38,99.45,97.78,12,13,4,0,0,84.0,84.96,5097,903
79.6,92.4,98.82,11,7,18,0,-1,72.69,68.53,4111,1889
72.66,99.37,95.9,12,17,14,0,0,69.24,69.95,4196,1804
75.51,71.7,84.67,17,6,24,0,-1,45.84,39.33,2359,3641
77.73,95.75,96.94,12,18,4,0,1,72.15,74.1,4445,1555
88.34,72.82,95.71,9,6,9,0,0,61.56,61.31,3678,2322
95.58,69.03,95.65,9,3,0,0,1,63.1,65.59,3935,2065
84.68,33.09,96.27,7,4,17,0,-1,26.98,23.83,1429,4571
69.43,51.28,98.92,8,10,27,0,0,35.22,33.33,2000,4000
77.87,99.4,96.48,12,7,21,0,0,74.68,76.0,4559,1441
88.95,85.57,93.57,10,6,9,0,-1,71.21,71.27,4275,1725
72.2,97.07,99.93,11,7,29,0,-1,70.04,66.47,3987,2013
95.63,97.67,99.37,12,0,4,0,0,92.82,93.13,5588,412
80.55,100.0,99.56,14,3,26,0,0,80.2,80.49,4829,1171
90.22,100.0,99.41,13,0,14,0,-1,89.68,83.32,4998,1002
84.59,56.81,79.08,18,6,12,0,0,38.0,37.58,2254,3746
79.15,35.71,98.96,7,14,14,0,-1,27.97,23.21,1392,4608
74.07,84.68,98.6,10,12,18,0,0,61.85,61.55,3693,2307
93.57,52.74,96.27,8,2,5,0,0,47.5,47.75,2865,3135
64.45,92.69,92.92,15,18,23,0,0,55.5,55.85,3350,2650
92.97,91.47,94.28,15,3,5,0,0,80.17,78.51,4710,1290
76.67,84.53,98.2,10,3,30,0,1,63.65,67.78,4066,1934
75.57,85.15,89.59,16,11,23,0,-1,57.64,51.32,3079,2921
86.37,93.79,91.97,13,6,6,1,0,74.5,75.21,4512,1488
78.39,57.78,97.12,8,16,11,0,0,43.99,43.13,2588,3412
80.68,95.6,98.36,14,8,16,0,-1,75.86,72.59,4355,1645
97.39,100.0,98.28,14,0,0,0,1,95.71,99.26,5955,45
65.86,99.1,96.33,13,12,30,0,0,62.87,61.41,3684,2316
82.44,57.56,99.16,8,11,11,0,1,47.06,53.7,3222,2778
67.45,52.66,98.14,8,13,30,0,0,34.86,35.38,2122,3878
86.76,71.94,83.9,17,9,7,0,-1,52.37,46.55,2792,3208
66.43,52.1,100.0,8,20,20,0,-1,34.61,29.9,1794,4206
76.93,96.57,97.15,14,0,30,0,-1,72.17,65.75,3945,2055
62.09,57.09,78.93,18,20,28,0,0,27.98,28.02,1681,4319
97.61,97.65,96.91,12,1,4,0,1,92.37,98.95,5936,64
81.37,69.73,100.0,9,18,0,0,0,56.74,56.74,3404,2596
79.38,73.39,97.09,9,16,4,0,0,56.56,58.39,3503,2497
64.45,68.85,97.56,9,15,24,0,0,43.29,41.26,2475,3525
84.21,35.17,99.21,7,1,19,0,1,29.38,32.49,1949,4051
83.34,54.88,79.33,18,9,11,0,-1,36.28,32.29,1937,4063
83.72,70.59,100.0,9,13,5,0,0,59.09,59.27,3556,2444
62.0,72.91,98.84,9,16,30,0,-1,44.68,41.25,2474,3526
89.14,71.61,84.09,17,5,11,0,-1,53.68,47.67,2859,3141
94.46,55.23,95.96,8,5,0,0,0,50.06,49.29,2957,3043
89.68,96.52,99.18,14,6,9,0,0,85.86,86.04,5162,838
72.35,100.0,94.61,13,20,11,0,-1,68.45,62.61,3756,2244
72.21,92.83,96.91,11,19,10,0,0,64.96,65.86,3951,2049
92.52,35.0,97.37,7,0,10,0,-1,31.53,28.57,1714,4286
82.32,99.06,98.48,14,1,23,0,1,80.31,84.9,5094,906
88.23,100.0,98.27,13,1,17,0,1,86.7,89.78,5386,614
78.65,83.72,89.34,16,16,5,0,-1,58.83,57.07,3424,2576
72.26,34.57,99.04,7,11,28,0,0,24.74,22.47,1348,4652
87.39,87.88,98.9,10,2,13,0,-1,75.95,70.96,4257,1743
74.42,55.51,97.04,8,15,14,0,0,40.09,40.76,2445,3555
70.46,100.0,97.68,13,17,14,0,1,68.83,74.07,4444,1556
80.67,79.76,89.54,16,20,0,0,1,57.61,63.43,3805,2195
89.04,99.95,100.0,14,8,4,0,0,89.0,89.38,5362,638
78.51,98.54,98.68,12,17,11,0,1,76.34,82.5,4949,1051
87.73,68.74,82.57,17,3,15,0,1,49.79,53.13,3187,2813
92.9,82.04,85.4,16,6,4,0,0,65.09,63.73,3824,2176
82.69,81.86,98.6,10,16,4,0,1,66.74,71.67,4300,1700
82.45,75.0,97.53,9,7,21,0,1,60.3,62.18,3730,2270
86.4,52.84,97.92,8,12,9,0,-1,44.7,39.18,2350,3650
88.1,51.52,98.74,8,7,7,0,-1,44.82,40.85,2450,3550
84.09,50.57,74.77,18,9,10,0,0,31.79,30.95,1857,4143
70.25,57.93,77.94,18,14,21,0,1,31.72,37.38,2242,3758
61.31,91.21,90.27,15,18,28,0,0,50.48,50.82,3049,2951
89.39,94.35,98.32,11,4,10,0,1,82.93,88.65,5318,682
82.91,69.38,84.08,17,4,18,0,0,48.37,48.28,2896,3104
81.71,57.15,76.69,18,1,23,0,1,35.81,42.06,2523,3477
81.03,100.0,99.28,13,20,1,0,1,80.45,84.79,5087,913
99.77,67.17,97.47,9,0,4,0,0,65.32,64.39,3863,2137
81.78,77.12,80.93,17,1,26,0,0,51.05,49.75,2984,3016
85.06,82.3,98.93,10,5,12,0,-1,69.25,64.72,3883,2117
74.04,85.82,86.65,16,15,15,0,-1,55.06,48.91,2934,3066
61.97,85.4,100.0,10,20,27,0,1,52.93,58.66,3519,2481
77.8,83.25,85.34,16,12,14,0,0,55.27,56.17,3369,2631
68.48,83.71,96.72,10,14,19,0,0,55.44,56.94,3416,2584
59.17,86.88,90.24,11,17,14,1,0,46.39,46.79,2807,3193
81.36,53.9,99.54,8,8,20,0,0,43.65,45.18,2710,3290
82.13,98.69,95.96,15,10,10,0,1,77.78,84.07,5044,956
84.07,72.62,100.0,9,8,10,0,0,61.05,60.93,3656,2344
72.76,100.0,99.55,14,17,14,0,0,72.43,73.35,4400,1600
81.68,72.63,84.78,17,3,21,0,1,50.3,56.68,3400,2600
92.21,95.38,92.31,15,8,2,0,1,81.19,84.93,5096,904
78.89,100.0,97.6,13,20,0,0,0,76.99,75.06,4503,1497
92.35,92.75,91.47,15,4,3,0,0,78.35,77.49,4649,1351
70.82,82.97,99.26,10,14,26,0,-1,58.32,56.68,3400,2600
85.01,90.03,96.07,15,9,4,0,1,73.52,78.51,4710,1290
73.71,91.44,99.09,11,14,13,0,1,66.78,70.06,4203,1797
79.24,53.95,95.21,8,16,5,0,0,40.7,41.87,2512,3488
78.68,100.0,96.15,13,16,6,0,-1,75.65,72.31,4338,1662
76.96,71.26,83.33,17,7,24,0,0,45.7,46.51,2790,3210
78.29,34.19,99.67,7,6,23,0,0,26.68,26.31,1578,4422
81.3,52.96,76.17,18,11,16,0,0,32.8,32.55,1953,4047
83.7,81.56,89.12,16,4,18,0,-1,60.84,57.25,3434,2566
78.21,92.06,93.46,15,1,25,0,-1,67.3,63.02,3781,2219
68.77,80.6,81.92,15,7,22,1,1,45.41,51.16,3069,2931
88.83,92.48,92.38,15,5,11,0,0,75.89,75.26,4515,1485
81.99,69.55,96.28,9,3,21,0,-1,54.9,52.13,3127,2873
77.35,74.74,84.44,17,19,7,0,0,48.82,48.1,2885,3115
82.34,56.57,75.83,18,4,17,0,0,35.32,37.0,2220,3780
70.69,83.59,86.92,16,13,27,0,0,51.36,51.56,3093,2907
88.81,82.77,96.33,10,8,1,0,0,70.82,71.37,4282,1718
83.11,98.29,98.31,13,9,12,0,1,80.31,86.71,5202,798
74.98,100.0,99.28,13,15,14,0,-1,74.44,71.76,4305,1695
90.77,54.67,75.65,18,9,0,0,0,37.54,36.46,2187,3813
75.71,54.2,100.0,8,8,22,0,0,41.04,40.74,2444,3556
84.78,93.94,92.02,15,9,6,0,-1,73.29,67.57,4054,1946
58.02,85.53,89.3,16,19,30,0,0,44.32,43.68,2620,3380
81.05,55.48,98.61,8,1,24,0,0,44.34,44.88,2692,3308
93.97,98.18,98.25,13,4,4,0,1,90.64,94.09,5645,355
85.0,72.07,96.1,9,7,12,0,-1,58.87,52.79,3167,2833
79.93,73.94,83.81,17,13,12,0,1,49.53,53.48,3208,2792
91.75,84.73,98.8,10,11,2,0,0,76.8,77.53,4651,1349
90.71,84.51,97.52,10,8,4,0,0,74.76,73.24,4394,1606
79.79,97.74,98.99,13,3,23,0,1,77.2,80.56,4833,1167
92.62,70.42,81.13,17,4,6,0,0,52.91,53.5,3210,2790
82.06,100.0,98.51,14,4,21,0,1,80.84,83.54,5012,988
84.05,99.82,97.39,12,0,20,0,1,81.72,83.87,5032,968
84.0,96.12,100.0,11,16,3,0,-1,80.75,76.75,4605,1395
80.8,80.94,87.72,16,15,7,0,1,57.36,64.16,3849,2151
85.18,87.44,98.96,11,3,17,0,0,73.71,74.98,4498,1502
68.7,52.23,78.31,18,19,14,0,0,28.1,28.57,1714,4286
76.61,71.63,98.9,9,2,28,0,1,54.27,58.31,3498,2502
69.42,56.0,76.28,18,10,28,0,0,29.65,30.07,1804,4196
88.91,89.79,98.42,11,1,12,0,0,78.57,78.29,4697,1303
83.09,92.45,96.17,11,3,20,0,0,73.88,74.44,4466,1534
74.54,98.64,95.39,14,13,18,0,-1,70.14,68.3,4098,1902
70.13,58.56,75.45,18,15,24,0,-1,30.98,27.85,1671,4329
96.8,93.03,93.29,15,3,2,0,0,84.02,83.1,4985,1015
