Production_End_Time,Batch_PartNo,Part_No,Part_SLNo,Availability,Performance,Quality,Current_OEE,Current_Speed_pct,Prev_Speed_pct,Speed_Delta,DownTime_sec,OEE_Delta,_pos_ratio,Planned_Prod_Duration,Production_Duration,Production_Delay_sec,Predicted_OEE_t1,Recommended_Speed,OEE_lag1,OEE_roll5_mean,OEE_trend3,OEE_min5,OEE_max5,OEE_range5
2026-02-23 06:50:12,HIGH_b6702,HIGH_b6702_10,10,99,88,100,87,70,70,0,0,-1,1.0,600,1134,534,87,80,88,79.8,26.0,61,88,27
2026-02-23 06:51:17,MED_LOW_b6703,MED_LOW_b6703_1,1,28,100,13,3,100,100,0,0,0,0.0,60,93,33,3,60,3,3.0,0.0,3,3,0
2026-02-23 06:52:42,MED_LOW_b6703,MED_LOW_b6703_2,2,27,100,12,3,100,100,0,0,0,0.2,120,186,66,3,40,3,3.0,0.0,3,3,0
2026-02-23 06:54:04,MED_LOW_b6703,MED_LOW_b6703_3,3,26,98,11,3,100,100,0,0,0,0.4,180,279,99,3,40,3,3.0,0.0,3,3,0
2026-02-23 06:55:05,MED_LOW_b6703,MED_LOW_b6703_4,4,26,96,11,3,100,100,0,0,0,0.6,240,372,132,2,40,3,3.0,0.0,3,3,0
2026-02-23 06:56:25,MED_LOW_b6703,MED_LOW_b6703_5,5,24,95,10,2,100,100,0,0,-1,0.8,300,465,165,2,60,3,2.8,-1.0,2,3,1
2026-02-23 06:57:54,MED_LOW_b6703,MED_LOW_b6703_6,6,24,94,9,2,100,100,0,0,0,1.0,360,558,198,2,60,2,2.6,-1.0,2,3,1
2026-02-23 06:59:07,HIGH_b6704,HIGH_b6704_1,1,100,96,100,96,70,70,0,0,0,0.0,60,65,5,95,80,96,96.0,0.0,96,96,0
2026-02-23 07:00:12,HIGH_b6704,HIGH_b6704_2,2,100,95,100,95,70,70,0,0,-1,0.25,120,130,10,92,80,96,95.5,0.0,95,96,1
2026-02-23 07:01:40,HIGH_b6704,HIGH_b6704_3,3,100,92,100,92,70,70,0,0,-3,0.5,180,195,15,90,80,95,94.3,-4.0,92,96,4
2026-02-23 07:02:44,HIGH_b6704,HIGH_b6704_4,4,99,90,100,90,70,70,0,0,-2,0.75,240,260,20,87,80,92,93.2,-6.0,90,96,6
2026-02-23 07:04:04,HIGH_b6704,HIGH_b6704_5,5,99,88,100,87,70,70,0,0,-3,1.0,300,325,25,87,80,90,92.0,-9.0,87,96,9
2026-02-23 07:05:17,TOP_b6705,TOP_b6705_1,1,100,78,100,78,40,40,0,0,0,0.0,60,37,0,78,80,78,78.0,0.0,78,78,0
2026-02-23 07:06:31,TOP_b6705,TOP_b6705_2,2,100,78,100,78,90,40,50,0,0,0.0909,120,121,1,76,80,78,78.0,0.0,78,78,0
2026-02-23 07:07:49,TOP_b6705,TOP_b6705_3,3,100,76,100,76,90,90,0,151,-2,0.1818,180,356,176,55,80,78,77.3,-2.0,76,78,2
2026-02-23 07:08:50,TOP_b6705,TOP_b6705_4,4,77,71,100,55,90,90,0,296,-21,0.2727,240,736,496,52,80,76,71.8,-23.0,55,78,23
2026-02-23 07:09:56,TOP_b6705,TOP_b6705_5,5,61,100,85,52,90,90,0,511,-3,0.3636,300,1331,1031,51,80,55,67.8,-26.0,52,78,26
2026-02-23 07:10:59,TOP_b6705,TOP_b6705_6,6,60,100,85,51,90,90,0,482,-1,0.4545,360,1897,1537,50,80,52,62.4,-27.0,51,78,27
2026-02-23 07:12:11,TOP_b6705,TOP_b6705_7,7,59,99,85,50,90,90,0,287,-1,0.5455,420,2268,1848,49,80,51,56.8,-26.0,50,76,26
2026-02-23 07:13:25,TOP_b6705,TOP_b6705_8,8,59,98,85,49,90,90,0,513,-1,0.6364,480,2865,2385,48,80,50,51.4,-6.0,49,55,6
2026-02-23 07:14:39,TOP_b6705,TOP_b6705_9,9,59,97,84,48,70,90,-20,356,-1,0.7273,540,3286,2746,53,80,49,50.0,-4.0,48,52,4
2026-02-23 07:16:08,TOP_b6705,TOP_b6705_10,10,66,86,94,53,70,70,0,283,5,0.8182,600,3634,3034,52,80,48,50.2,2.0,48,53,5
2026-02-23 07:17:38,TOP_b6705,TOP_b6705_11,11,65,85,94,52,70,70,0,133,-1,0.9091,660,3832,3172,52,80,53,50.4,2.0,48,53,5
2026-02-23 07:18:50,TOP_b6705,TOP_b6705_12,12,70,74,100,52,70,70,0,370,0,1.0,720,4267,3547,52,80,52,50.8,3.0,48,53,5
2026-02-23 07:19:53,TOP_b6706,TOP_b6706_1,1,100,85,100,85,50,50,0,0,0,0.0,60,46,0,84,80,85,85.0,0.0,85,85,0
2026-02-23 07:20:57,TOP_b6706,TOP_b6706_2,2,100,84,100,84,50,50,0,0,-1,0.1429,120,92,0,83,80,85,84.5,0.0,84,85,1
2026-02-23 07:22:27,TOP_b6706,TOP_b6706_3,3,100,83,100,83,50,50,0,0,-1,0.2857,180,138,0,49,80,84,84.0,-2.0,83,85,2
2026-02-23 07:23:40,TOP_b6706,TOP_b6706_4,4,79,62,100,49,70,50,20,575,-34,0.4286,240,778,538,48,80,83,75.2,-36.0,49,85,36
2026-02-23 07:24:55,TOP_b6706,TOP_b6706_5,5,78,61,100,48,70,70,0,302,-1,0.5714,300,1145,845,51,80,49,69.8,-37.0,48,85,37
2026-02-23 07:25:59,TOP_b6706,TOP_b6706_6,6,75,67,100,51,70,70,0,348,3,0.7143,360,1558,1198,49,80,48,63.0,-33.0,48,84,36
2026-02-23 07:26:59,TOP_b6706,TOP_b6706_7,7,74,67,100,49,70,70,0,500,-2,0.8571,420,2123,1703,52,80,51,56.0,-34.0,48,83,35
2026-02-23 07:28:01,TOP_b6706,TOP_b6706_8,8,70,74,100,52,70,70,0,483,3,1.0,480,2671,2191,52,80,49,49.8,3.0,48,52,4
2026-02-23 07:29:07,TOP_b6707,TOP_b6707_1,1,100,93,100,93,60,60,0,0,0,0.0,60,56,0,92,80,93,93.0,0.0,93,93,0
2026-02-23 07:30:20,TOP_b6707,TOP_b6707_2,2,100,92,100,92,100,60,40,0,-1,0.125,120,149,29,100,80,93,92.5,0.0,92,93,1
2026-02-23 07:31:33,TOP_b6707,TOP_b6707_3,3,100,100,100,100,100,100,0,0,8,0.25,180,242,62,14,80,92,95.0,7.0,92,100,8
2026-02-23 07:32:41,TOP_b6707,TOP_b6707_4,4,53,42,66,14,100,100,0,198,-86,0.375,240,533,293,4,40,100,74.8,-79.0,14,100,86
2026-02-23 07:34:00,TOP_b6707,TOP_b6707_5,5,34,35,42,4,80,100,-20,116,-10,0.5,300,724,424,0,20,14,60.6,-89.0,4,100,96
2026-02-23 07:35:10,TOP_b6707,TOP_b6707_6,6,17,20,23,0,80,80,0,289,-4,0.625,360,1088,728,0,20,4,42.0,-92.0,0,100,100
2026-02-23 07:36:27,TOP_b6707,TOP_b6707_7,7,9,17,20,0,80,80,0,105,0,0.75,420,1268,848,50,20,0,23.6,-100.0,0,100,100
2026-02-23 07:37:55,TOP_b6707,TOP_b6707_8,8,70,80,91,50,80,80,0,82,50,0.875,480,1425,945,48,80,0,13.6,36.0,0,50,50
2026-02-23 07:39:03,TOP_b6707,TOP_b6707_9,9,73,74,89,48,80,80,0,227,-2,1.0,540,1727,1187,48,80,50,20.4,44.0,0,50,50
2026-02-23 07:40:03,HIGH_b6708,HIGH_b6708_1,1,37,26,65,6,20,20,0,198,-42,0.0,60,216,156,1,20,6,6.0,0.0,6,6,0
2026-02-23 07:41:31,HIGH_b6708,HIGH_b6708_2,2,23,25,32,1,20,20,0,217,-5,0.125,120,451,331,0,20,6,3.5,0.0,1,6,5
2026-02-23 07:42:35,HIGH_b6708,HIGH_b6708_3,3,24,11,26,0,20,20,0,148,-1,0.25,180,617,437,64,20,1,2.3,-6.0,0,6,6
2026-02-23 07:43:41,HIGH_b6708,HIGH_b6708_4,4,95,71,96,64,50,20,30,0,64,0.375,240,663,423,56,80,0,17.8,58.0,0,64,64
2026-02-23 07:44:45,HIGH_b6708,HIGH_b6708_5,5,91,68,92,56,50,50,0,0,-8,0.5,300,709,409,77,80,64,25.4,50.0,0,64,64
2026-02-23 07:46:05,HIGH_b6708,HIGH_b6708_6,6,100,77,100,77,50,50,0,0,21,0.625,360,755,395,66,60,56,39.6,76.0,0,77,77
2026-02-23 07:47:18,HIGH_b6708,HIGH_b6708_7,7,100,66,100,66,50,50,0,0,-11,0.75,420,801,381,72,80,77,52.6,66.0,0,77,77
2026-02-23 07:48:48,HIGH_b6708,HIGH_b6708_8,8,100,72,100,72,50,50,0,0,6,0.875,480,847,367,71,80,66,67.0,8.0,56,77,21
2026-02-23 07:50:00,HIGH_b6708,HIGH_b6708_9,9,100,71,100,71,50,50,0,0,-1,1.0,540,893,353,71,80,72,68.4,15.0,56,77,21
2026-02-23 07:51:21,MED_HIGH_b6709,MED_HIGH_b6709_1,1,96,58,100,56,30,30,0,0,0,0.0,60,28,0,55,80,56,56.0,0.0,56,56,0
2026-02-23 07:52:42,MED_HIGH_b6709,MED_HIGH_b6709_2,2,96,57,100,55,30,30,0,0,-1,0.25,120,56,0,52,80,56,55.5,0.0,55,56,1
2026-02-23 07:53:56,MED_HIGH_b6709,MED_HIGH_b6709_3,3,96,54,100,52,30,30,0,0,-3,0.5,180,84,0,49,80,55,54.3,-4.0,52,56,4
2026-02-23 07:55:11,MED_HIGH_b6709,MED_HIGH_b6709_4,4,95,52,100,49,30,30,0,0,-3,0.75,240,112,0,47,60,52,53.0,-7.0,49,56,7
2026-02-23 07:56:32,MED_HIGH_b6709,MED_HIGH_b6709_5,5,94,50,100,47,30,30,0,0,-2,1.0,300,140,0,47,80,49,51.8,-9.0,47,56,9
2026-02-23 07:57:45,LOW_b6710,LOW_b6710_1,1,37,52,34,7,60,60,0,0,0,0.0,60,56,0,6,40,7,7.0,0.0,7,7,0
2026-02-23 07:58:53,LOW_b6710,LOW_b6710_2,2,36,51,34,6,20,60,-40,0,-1,0.0909,120,74,0,6,60,7,6.5,0.0,6,7,1
2026-02-23 08:00:07,LOW_b6710,LOW_b6710_3,3,39,42,40,6,20,20,0,0,0,0.1818,180,92,0,6,60,6,6.3,-1.0,6,7,1
2026-02-23 08:01:21,LOW_b6710,LOW_b6710_4,4,41,35,43,6,20,20,0,0,0,0.2727,240,110,0,4,40,6,6.2,-1.0,6,7,1
2026-02-23 08:02:39,LOW_b6710,LOW_b6710_5,5,42,23,46,4,50,20,30,0,-2,0.3636,300,156,0,4,40,6,5.8,-3.0,4,7,3
2026-02-23 08:04:05,LOW_b6710,LOW_b6710_6,6,42,22,46,4,50,50,0,0,0,0.4545,360,202,0,5,60,4,5.2,-2.0,4,6,2
2026-02-23 08:05:34,LOW_b6710,LOW_b6710_7,7,41,27,45,5,50,50,0,0,1,0.5455,420,248,0,7,40,4,5.0,-1.0,4,6,2
2026-02-23 08:07:01,LOW_b6710,LOW_b6710_8,8,34,44,43,7,80,50,30,0,2,0.6364,480,323,0,4,60,5,5.2,1.0,4,7,3
2026-02-23 08:08:11,LOW_b6710,LOW_b6710_9,9,29,53,23,4,80,80,0,0,-3,0.7273,540,398,0,3,40,7,4.8,0.0,4,7,3
2026-02-23 08:09:35,LOW_b6710,LOW_b6710_10,10,26,60,17,3,80,80,0,0,-1,0.8182,600,473,0,1,40,4,4.6,-1.0,3,7,4
2026-02-23 08:10:49,LOW_b6710,LOW_b6710_11,11,22,68,9,1,80,80,0,0,-2,0.9091,660,548,0,0,20,3,4.0,-4.0,1,7,6
2026-02-23 08:11:58,LOW_b6710,LOW_b6710_12,12,17,78,0,0,80,80,0,0,-1,1.0,720,623,0,0,20,1,3.0,-7.0,0,7,7
2026-02-23 08:13:05,TOP_b6711,TOP_b6711_1,1,100,100,100,100,50,50,0,0,0,0.0,60,46,0,99,80,100,100.0,0.0,100,100,0
2026-02-23 08:14:25,TOP_b6711,TOP_b6711_2,2,100,99,100,99,50,50,0,0,-1,0.125,120,92,0,98,60,100,99.5,0.0,99,100,1
2026-02-23 08:15:30,TOP_b6711,TOP_b6711_3,3,100,98,100,98,50,50,0,0,-1,0.25,180,138,0,97,80,99,99.0,-2.0,98,100,2
2026-02-23 08:17:00,TOP_b6711,TOP_b6711_4,4,100,97,100,97,90,50,40,0,-1,0.375,240,222,0,78,80,98,98.5,-3.0,97,100,3
2026-02-23 08:18:08,TOP_b6711,TOP_b6711_5,5,96,81,100,78,90,90,0,109,-19,0.5,300,415,115,100,80,97,94.4,-22.0,78,100,22
2026-02-23 08:19:19,TOP_b6711,TOP_b6711_6,6,100,100,100,100,90,90,0,0,22,0.625,360,499,139,100,80,78,94.4,1.0,78,100,22
2026-02-23 08:20:29,TOP_b6711,TOP_b6711_7,7,100,100,100,100,90,90,0,0,0,0.75,420,583,163,94,80,100,94.6,2.0,78,100,22
2026-02-23 08:21:30,TOP_b6711,TOP_b6711_8,8,99,100,96,94,90,90,0,0,-6,0.875,480,667,187,94,80,100,93.8,-3.0,78,100,22
2026-02-23 08:22:56,TOP_b6711,TOP_b6711_9,9,99,100,96,94,90,90,0,0,0,1.0,540,751,211,94,80,94,93.2,16.0,78,100,22
2026-02-23 08:23:59,LOW_b6712,LOW_b6712_1,1,37,52,34,7,60,60,0,0,0,0.0,60,56,0,6,60,7,7.0,0.0,7,7,0
2026-02-23 08:25:24,LOW_b6712,LOW_b6712_2,2,37,51,34,6,40,60,-20,0,-1,0.0909,120,93,0,6,40,7,6.5,0.0,6,7,1
2026-02-23 08:26:25,LOW_b6712,LOW_b6712_3,3,39,42,40,6,40,40,0,0,0,0.1818,180,130,0,6,40,6,6.3,-1.0,6,7,1
2026-02-23 08:27:45,LOW_b6712,LOW_b6712_4,4,39,42,39,6,40,40,0,0,0,0.2727,240,167,0,6,20,6,6.2,-1.0,6,7,1
2026-02-23 08:28:53,LOW_b6712,LOW_b6712_5,5,41,34,43,6,50,40,10,0,0,0.3636,300,213,0,6,40,6,6.2,-1.0,6,7,1
2026-02-23 08:30:19,LOW_b6712,LOW_b6712_6,6,40,33,42,6,50,50,0,0,0,0.4545,360,259,0,6,40,6,6.0,0.0,6,6,0
2026-02-23 08:31:44,LOW_b6712,LOW_b6712_7,7,40,33,43,6,50,50,0,0,0,0.5455,420,305,0,5,40,6,6.0,0.0,6,6,0
2026-02-23 08:33:06,LOW_b6712,LOW_b6712_8,8,40,32,41,5,50,50,0,0,-1,0.6364,480,351,0,5,40,6,5.8,-1.0,5,6,1
2026-02-23 08:34:16,LOW_b6712,LOW_b6712_9,9,37,38,38,5,60,50,10,0,0,0.7273,540,407,0,5,20,5,5.6,-1.0,5,6,1
2026-02-23 08:35:23,LOW_b6712,LOW_b6712_10,10,37,37,37,5,60,60,0,0,0,0.8182,600,463,0,5,40,5,5.4,-1.0,5,6,1
2026-02-23 08:36:43,LOW_b6712,LOW_b6712_11,11,37,37,37,5,60,60,0,0,0,0.9091,660,519,0,1,80,5,5.2,-1.0,5,6,1
2026-02-23 08:37:43,LOW_b6712,LOW_b6712_12,12,17,28,32,1,60,60,0,115,-4,1.0,720,690,0,1,100,5,4.2,-4.0,1,5,4
2026-02-23 08:39:13,LOW_b6713,LOW_b6713_1,1,0,74,2,0,90,90,0,144,0,0.0,60,228,168,1,20,0,0.0,0.0,0,0,0
2026-02-23 08:40:33,LOW_b6713,LOW_b6713_2,2,20,80,7,1,90,90,0,0,1,0.25,120,312,192,1,20,0,0.5,0.0,0,1,1
2026-02-23 08:41:54,LOW_b6713,LOW_b6713_3,3,19,78,7,1,90,90,0,0,0,0.5,180,396,216,1,40,1,0.7,1.0,0,1,1
2026-02-23 08:43:13,LOW_b6713,LOW_b6713_4,4,19,76,6,1,90,90,0,0,0,0.75,240,480,240,1,20,1,0.8,1.0,0,1,1
2026-02-23 08:44:18,LOW_b6713,LOW_b6713_5,5,17,74,5,1,90,90,0,0,0,1.0,300,564,264,1,80,1,0.8,1.0,0,1,1
2026-02-23 08:45:35,HIGH_b6714,HIGH_b6714_1,1,100,78,100,78,50,50,0,0,0,0.0,60,46,0,93,80,78,78.0,0.0,78,78,0
2026-02-23 08:46:42,HIGH_b6714,HIGH_b6714_2,2,100,93,100,93,50,50,0,0,15,0.1111,120,92,0,91,60,78,85.5,0.0,78,93,15
2026-02-23 08:48:09,HIGH_b6714,HIGH_b6714_3,3,99,92,100,91,50,50,0,0,-2,0.2222,180,138,0,6,60,93,87.3,13.0,78,93,15
2026-02-23 08:49:37,HIGH_b6714,HIGH_b6714_4,4,31,38,58,6,60,50,10,229,-85,0.3333,240,423,183,5,20,91,67.0,-72.0,6,93,87
2026-02-23 08:50:56,HIGH_b6714,HIGH_b6714_5,5,42,26,46,5,60,60,0,112,-1,0.4444,300,591,291,2,20,6,54.6,-73.0,5,93,88
2026-02-23 08:52:20,HIGH_b6714,HIGH_b6714_6,6,23,29,33,2,60,60,0,161,-3,0.5556,360,808,448,0,20,5,39.4,-91.0,2,93,91
2026-02-23 08:53:44,HIGH_b6714,HIGH_b6714_7,7,16,18,16,0,60,60,0,175,-2,0.6667,420,1039,619,75,20,2,20.8,-91.0,0,91,91
2026-02-23 08:54:47,HIGH_b6714,HIGH_b6714_8,8,98,79,98,75,60,60,0,0,75,0.7778,480,1095,615,71,80,0,17.6,69.0,0,75,75
2026-02-23 08:55:53,HIGH_b6714,HIGH_b6714_9,9,96,77,97,71,60,60,0,0,-4,0.8889,540,1151,611,69,80,75,30.6,66.0,0,75,75
2026-02-23 08:56:55,HIGH_b6714,HIGH_b6714_10,10,94,78,95,69,60,60,0,0,-2,1.0,600,1207,607,69,80,71,43.4,67.0,0,75,75
2026-02-23 08:57:59,MED_b6715,MED_b6715_1,1,79,52,85,34,20,20,0,0,-35,0.0,60,18,0,3,60,34,34.0,0.0,34,34,0
2026-02-23 08:59:09,MED_b6715,MED_b6715_2,2,26,29,42,3,20,20,0,265,-31,0.1429,120,301,181,0,20,34,18.5,0.0,3,34,31
2026-02-23 09:00:34,MED_b6715,MED_b6715_3,3,26,9,22,0,20,20,0,225,-3,0.2857,180,544,364,27,20,3,12.3,-34.0,0,34,34
2026-02-23 09:02:01,MED_b6715,MED_b6715_4,4,76,42,85,27,20,20,0,0,27,0.4286,240,562,322,27,60,0,16.0,-7.0,0,34,34
2026-02-23 09:03:10,MED_b6715,MED_b6715_5,5,76,43,84,27,90,20,70,0,0,0.5714,300,646,346,31,60,27,18.2,-7.0,0,34,34
2026-02-23 09:04:32,MED_b6715,MED_b6715_6,6,77,49,83,31,90,90,0,0,4,0.7143,360,730,370,34,60,27,17.6,28.0,0,31,31
2026-02-23 09:06:01,MED_b6715,MED_b6715_7,7,75,59,79,34,90,90,0,0,3,0.8571,420,814,394,36,60,31,23.8,34.0,0,34,34
2026-02-23 09:07:29,MED_b6715,MED_b6715_8,8,73,67,74,36,90,90,0,0,2,1.0,480,898,418,36,60,34,31.0,9.0,27,36,9
2026-02-23 09:08:34,MED_HIGH_b6716,MED_HIGH_b6716_1,1,91,80,94,68,60,60,0,0,32,0.0,60,56,0,67,60,68,68.0,0.0,68,68,0
2026-02-23 09:09:57,MED_HIGH_b6716,MED_HIGH_b6716_2,2,90,79,94,67,60,60,0,0,-1,0.1667,120,112,0,65,60,68,67.5,0.0,67,68,1
2026-02-23 09:11:07,MED_HIGH_b6716,MED_HIGH_b6716_3,3,90,77,94,65,60,60,0,0,-2,0.3333,180,168,0,63,60,67,66.7,-3.0,65,68,3
2026-02-23 09:12:37,MED_HIGH_b6716,MED_HIGH_b6716_4,4,89,75,93,63,10,60,-50,0,-2,0.5,240,177,0,55,80,65,65.8,-5.0,63,68,5
2026-02-23 09:13:53,MED_HIGH_b6716,MED_HIGH_b6716_5,5,94,59,100,55,10,10,0,0,-8,0.6667,300,186,0,49,60,63,63.6,-13.0,55,68,13
2026-02-23 09:14:55,MED_HIGH_b6716,MED_HIGH_b6716_6,6,94,52,100,49,10,10,0,0,-6,0.8333,360,195,0,43,80,55,59.8,-18.0,49,67,18
2026-02-23 09:16:25,MED_HIGH_b6716,MED_HIGH_b6716_7,7,94,45,100,43,10,10,0,0,-6,1.0,420,204,0,43,80,49,55.0,-22.0,43,65,22
2026-02-23 09:17:33,LOW_b6717,LOW_b6717_1,1,13,94,0,0,100,100,0,0,0,0.0,60,93,33,0,60,0,0.0,0.0,0,0,0
2026-02-23 09:18:43,LOW_b6717,LOW_b6717_2,2,4,100,0,0,100,100,0,0,0,0.1429,120,186,66,0,40,0,0.0,0.0,0,0,0
2026-02-23 09:20:04,LOW_b6717,LOW_b6717_3,3,4,100,0,0,100,100,0,0,0,0.2857,180,279,99,0,40,0,0.0,0.0,0,0,0
2026-02-23 09:21:15,LOW_b6717,LOW_b6717_4,4,3,100,0,0,60,100,-40,0,0,0.4286,240,335,95,0,40,0,0.0,0.0,0,0,0
2026-02-23 09:22:23,LOW_b6717,LOW_b6717_5,5,11,92,0,0,60,60,0,0,0,0.5714,300,391,91,0,40,0,0.0,0.0,0,0,0
2026-02-23 09:23:33,LOW_b6717,LOW_b6717_6,6,18,80,0,0,60,60,0,0,0,0.7143,360,447,87,4,40,0,0.0,0.0,0,0,0
2026-02-23 09:25:01,LOW_b6717,LOW_b6717_7,7,30,54,24,4,60,60,0,0,4,0.8571,420,503,83,5,40,0,0.8,4.0,0,4,4
2026-02-23 09:26:29,LOW_b6717,LOW_b6717_8,8,33,44,31,5,60,60,0,0,1,1.0,480,559,79,5,40,4,1.8,5.0,0,5,5
2026-02-23 09:27:59,LOW_b6718,LOW_b6718_1,1,36,52,34,6,60,60,0,0,0,0.0,60,56,0,6,60,6,6.0,0.0,6,6,0
2026-02-23 09:29:16,LOW_b6718,LOW_b6718_2,2,36,51,34,6,60,60,0,0,0,0.1,120,112,0,6,60,6,6.0,0.0,6,6,0
2026-02-23 09:30:29,LOW_b6718,LOW_b6718_3,3,36,50,33,6,40,60,-20,0,0,0.2,180,149,0,6,60,6,6.0,0.0,6,6,0
2026-02-23 09:31:44,LOW_b6718,LOW_b6718_4,4,39,41,39,6,40,40,0,0,0,0.3,240,186,0,6,60,6,6.0,0.0,6,6,0
2026-02-23 09:32:46,LOW_b6718,LOW_b6718_5,5,40,34,43,6,100,40,60,0,0,0.4,300,279,0,6,40,6,6.0,0.0,6,6,0
2026-02-23 09:34:16,LOW_b6718,LOW_b6718_6,6,38,40,38,6,100,100,0,0,0,0.5,360,372,12,4,60,6,6.0,0.0,6,6,0
2026-02-23 09:35:31,LOW_b6718,LOW_b6718_7,7,31,56,25,4,100,100,0,0,-2,0.6,420,465,45,3,60,6,5.6,-2.0,4,6,2
2026-02-23 09:36:52,LOW_b6718,LOW_b6718_8,8,25,65,16,3,100,100,0,0,-1,0.7,480,558,78,0,80,4,5.0,-3.0,3,6,3
2026-02-23 09:38:09,LOW_b6718,LOW_b6718_9,9,11,88,0,0,100,100,0,0,-3,0.8,540,651,111,0,40,3,3.8,-6.0,0,6,6
2026-02-23 09:39:21,LOW_b6718,LOW_b6718_10,10,10,86,0,0,100,100,0,0,0,0.9,600,744,144,0,40,0,2.6,-6.0,0,6,6
2026-02-23 09:40:21,LOW_b6718,LOW_b6718_11,11,10,86,0,0,100,100,0,0,0,1.0,660,837,177,0,40,0,1.4,-4.0,0,4,4
2026-02-23 09:41:51,MED_b6719,MED_b6719_1,1,67,79,66,35,70,70,0,0,0,0.0,60,65,5,33,60,35,35.0,0.0,35,35,0
2026-02-23 09:43:16,MED_b6719,MED_b6719_2,2,67,76,65,33,70,70,0,0,-2,0.25,120,130,10,31,60,35,34.0,0.0,33,35,2
2026-02-23 09:44:21,MED_b6719,MED_b6719_3,3,66,75,64,31,70,70,0,0,-2,0.5,180,195,15,6,60,33,33.0,-4.0,31,35,4
2026-02-23 09:45:28,MED_b6719,MED_b6719_4,4,24,53,51,6,70,70,0,447,-25,0.75,240,707,467,6,40,31,26.2,-29.0,6,35,29
2026-02-23 09:46:57,MED_b6719,MED_b6719_5,5,24,50,51,6,70,70,0,505,0,1.0,300,1277,977,6,80,6,22.2,-29.0,6,35,29
2026-02-23 09:47:58,MED_LOW_b6720,MED_LOW_b6720_1,1,27,100,13,3,100,100,0,0,0,0.0,60,93,33,3,60,3,3.0,0.0,3,3,0
2026-02-23 09:49:14,MED_LOW_b6720,MED_LOW_b6720_2,2,26,99,12,3,100,100,0,0,0,0.25,120,186,66,3,40,3,3.0,0.0,3,3,0
2026-02-23 09:50:37,MED_LOW_b6720,MED_LOW_b6720_3,3,26,98,11,3,100,100,0,0,0,0.5,180,279,99,2,40,3,3.0,0.0,3,3,0
2026-02-23 09:52:04,MED_LOW_b6720,MED_LOW_b6720_4,4,25,95,10,2,100,100,0,0,-1,0.75,240,372,132,2,80,3,2.8,-1.0,2,3,1
2026-02-23 09:53:13,MED_LOW_b6720,MED_LOW_b6720_5,5,24,93,9,2,100,100,0,0,0,1.0,300,465,165,2,60,2,2.6,-1.0,2,3,1
2026-02-23 09:54:29,MED_b6721,MED_b6721_1,1,77,40,87,26,10,10,0,0,0,0.0,60,9,0,25,60,26,26.0,0.0,26,26,0
2026-02-23 09:55:36,MED_b6721,MED_b6721_2,2,77,38,86,25,40,10,30,0,-1,0.2,120,46,0,24,40,26,25.5,0.0,25,26,1
2026-02-23 09:56:51,MED_b6721,MED_b6721_3,3,76,36,86,24,40,40,0,0,-1,0.4,180,83,0,5,60,25,25.0,-2.0,24,26,2
2026-02-23 09:57:57,MED_b6721,MED_b6721_4,4,35,19,72,5,40,40,0,133,-19,0.6,240,253,13,26,40,24,20.0,-21.0,5,26,21
2026-02-23 09:59:05,MED_b6721,MED_b6721_5,5,75,43,83,26,40,40,0,0,21,0.8,300,290,0,15,60,5,21.2,0.0,5,26,21
2026-02-23 10:00:13,MED_b6721,MED_b6721_6,6,53,38,74,15,40,40,0,159,-11,1.0,360,486,126,15,80,26,19.0,-10.0,5,26,21
2026-02-23 10:01:18,MED_LOW_b6722,MED_LOW_b6722_1,1,56,45,60,15,40,40,0,0,0,0.0,60,37,0,14,40,15,15.0,0.0,15,15,0
2026-02-23 10:02:31,MED_LOW_b6722,MED_LOW_b6722_2,2,56,43,60,14,40,40,0,0,-1,0.2,120,74,0,13,40,15,14.5,0.0,14,15,1
2026-02-23 10:03:32,MED_LOW_b6722,MED_LOW_b6722_3,3,55,41,59,13,50,40,10,0,-1,0.4,180,120,0,13,40,14,14.0,-2.0,13,15,2
2026-02-23 10:04:49,MED_LOW_b6722,MED_LOW_b6722_4,4,55,40,59,13,50,50,0,0,0,0.6,240,166,0,12,60,13,13.8,-2.0,13,15,2
2026-02-23 10:06:08,MED_LOW_b6722,MED_LOW_b6722_5,5,54,38,58,12,50,50,0,0,-1,0.8,300,212,0,11,40,13,13.4,-3.0,12,15,3
2026-02-23 10:07:21,MED_LOW_b6722,MED_LOW_b6722_6,6,53,36,57,11,50,50,0,0,-1,1.0,360,258,0,11,80,12,12.6,-3.0,11,14,3
2026-02-23 10:08:45,MED_HIGH_b6723,MED_HIGH_b6723_1,1,82,98,78,63,80,80,0,0,0,0.0,60,75,15,63,60,63,63.0,0.0,63,63,0
2026-02-23 10:10:08,MED_HIGH_b6723,MED_HIGH_b6723_2,2,82,98,78,63,80,80,0,0,0,0.1,120,150,30,61,80,63,63.0,0.0,63,63,0
2026-02-23 10:11:21,MED_HIGH_b6723,MED_HIGH_b6723_3,3,81,97,78,61,100,80,20,0,-2,0.2,180,243,63,60,80,63,62.3,-2.0,61,63,2
2026-02-23 10:12:21,MED_HIGH_b6723,MED_HIGH_b6723_4,4,81,96,78,60,100,100,0,0,-1,0.3,240,336,96,49,80,61,61.8,-3.0,60,63,3
2026-02-23 10:13:51,MED_HIGH_b6723,MED_HIGH_b6723_5,5,74,100,67,49,100,100,0,0,-11,0.4,300,429,129,36,60,60,59.2,-14.0,49,63,14
